speed_rpm,omega_e_rad_s,target_torque_nm,vmax_v,imax_a,id_zero_id_a,id_zero_iq_a,id_zero_torque_nm,id_zero_current_a,id_zero_voltage_v,id_zero_voltage_margin_v,id_zero_current_margin_a,id_zero_copper_loss_w,id_zero_feasible,min_current_target_id_a,min_current_target_iq_a,min_current_target_torque_nm,min_current_target_current_a,min_current_target_voltage_v,min_current_target_voltage_margin_v,min_current_target_current_margin_a,min_current_target_copper_loss_w,min_current_target_feasible,max_feasible_torque_id_a,max_feasible_torque_iq_a,max_feasible_torque_torque_nm,max_feasible_torque_current_a,max_feasible_torque_voltage_v,max_feasible_torque_voltage_margin_v,max_feasible_torque_current_margin_a,max_feasible_torque_copper_loss_w,max_feasible_torque_feasible
12250.0,5131.268000863329,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-244.0,88.0,59.959680000000006,259.3838853899756,207.05572783656612,0.7903690716991889,0.6161146100243968,3532.2,True
12500.0,5235.987755982988,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-244.0,86.0,58.596959999999996,258.7121953059036,206.86959174063523,0.97650516763008,1.287804694096394,3513.9300000000007,True
12750.0,5340.707511102649,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-246.0,84.0,57.47616000000001,259.9461482692136,206.0194347494949,1.8266621587704037,0.05385173078639127,3547.5299999999993,True
13000.0,5445.427266222308,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-246.0,82.0,56.107679999999995,259.3067681338071,205.48959137890517,2.3565055293601347,0.6932318661928889,3530.1000000000004,True
13250.0,5550.147021341968,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-246.0,80.0,54.739200000000004,258.68127106537884,204.79995987621479,3.046137032050524,1.3187289346211628,3513.0899999999992,True
13500.0,5654.8667764616275,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-248.0,78.0,53.59536,259.97692205270835,203.39526916408101,4.450827744184295,0.0230779472916538,3548.3699999999994,True
13750.0,5759.586531581287,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-248.0,78.0,53.59536,259.97692205270835,206.99334485109426,0.8527520571710454,0.0230779472916538,3548.3699999999994,True
14000.0,5864.306286700947,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-248.0,76.0,52.221120000000006,259.3838853899756,205.87834537226317,1.9677515360021403,0.6161146100243968,3532.2,True
14250.0,5969.026041820606,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-248.0,74.0,50.84688,258.80494585691366,204.60623872940099,3.239858178864324,1.1950541430863382,3516.4500000000003,True
14500.0,6073.745796940267,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-248.0,72.0,49.47264,258.2401982651036,203.17841550097106,4.667681407294253,1.7598017348964277,3501.12,True
14750.0,6178.465552059927,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-248.0,72.0,49.47264,258.2401982651036,206.52581767302988,1.3202792352354322,1.7598017348964277,3501.12,True
15000.0,6283.185307179587,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-250.0,70.0,48.300000000000004,259.61509971494337,204.19242572028435,3.6536711879809616,0.38490028505663076,3538.4999999999995,True
15250.0,6387.905062299246,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-250.0,70.0,48.300000000000004,259.61509971494337,207.4443987860034,0.40169812226190516,0.38490028505663076,3538.4999999999995,True
15500.0,6492.624817418906,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-250.0,68.0,46.92,259.0829982843336,205.513397986067,2.3326989221983183,0.9170017156664017,3524.0099999999998,True
15750.0,6597.344572538565,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-250.0,66.0,45.54,258.5652722234755,203.43074843412077,4.415348474144537,1.4347277765244826,3509.9399999999987,True
16000.0,6702.064327658225,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-250.0,66.0,45.54,258.5652722234755,206.51666974439485,1.329427163870463,1.4347277765244826,3509.9399999999987,True
16250.0,6806.7840827778855,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-252.0,64.0,44.344319999999996,260.0,203.43704909003137,4.409047818233944,0.0,3548.9999999999995,True
16500.0,6911.503837897545,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-252.0,64.0,44.344319999999996,260.0,206.42743412263474,1.4186627856305734,0.0,3548.9999999999995,True
16750.0,7016.223593017205,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-252.0,62.0,42.958560000000006,259.5149321330085,203.8474587360142,3.9986381722511055,0.48506786699152826,3535.7699999999995,True
17000.0,7120.943348136864,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-252.0,62.0,42.958560000000006,259.5149321330085,206.75518504991956,1.0909118583457484,0.48506786699152826,3535.7699999999995,True
17250.0,7225.663103256524,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-252.0,60.0,41.5728,259.04439773907484,203.94658204174678,3.8995148665185297,0.9556022609251613,3522.9600000000005,True
17500.0,7330.382858376183,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-252.0,60.0,41.5728,259.04439773907484,206.77196908266072,1.0741278256045916,0.9556022609251613,3522.9600000000005,True
17750.0,7435.102613495843,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-252.0,58.0,40.187039999999996,258.58847615468096,203.73806362075422,4.108033287511091,1.4115238453190386,3510.57,True
18000.0,7539.822368615504,100.0,207.8460969082653,260.0,,,,,,,,,False,,,,,,,,,False,-252.0,58.0,40.187039999999996,258.58847615468096,206.4814596280959,1.3646372801694042,1.4115238453190386,3510.57,True
