speed_rpm,target_torque_nm,state,flux_scale,psi_f_wb,ke_relative,id_a,iq_a,torque_nm,current_a,voltage_v,voltage_margin_v,current_margin_a,copper_loss_w,feasible
7250.0,60.0,psi_100pct,1.0,0.055,1.0,-94.0,130.0,60.49680000000001,160.4244370412438,207.46695906970254,0.3791378385627695,99.5755629587562,1351.1399999999999,True
7250.0,60.0,psi_85pct,0.85,0.04675,0.85,-100.0,142.0,60.278999999999996,173.67786272291585,206.3972578490511,1.4488390592142082,86.32213727708415,1583.61,True
7250.0,60.0,psi_70pct,0.7,0.0385,0.7,-114.0,152.0,60.06432000000001,190.0,206.7387527192396,1.1073441890256959,70.0,1895.2500000000005,True
7250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-138.0,158.0,60.074760000000005,209.78083801910984,207.52200624806204,0.32409066020326804,50.21916198089016,2310.42,True
7500.0,60.0,psi_100pct,1.0,0.055,1.0,-102.0,126.0,60.086879999999994,162.11107303327555,207.66420279675108,0.1818941115142252,97.88892696672445,1379.7,True
7500.0,60.0,psi_85pct,0.85,0.04675,0.85,-108.0,138.0,60.17076,175.2369823981228,206.78410994479063,1.0619869634746806,84.76301760187721,1612.1699999999998,True
7500.0,60.0,psi_70pct,0.7,0.0385,0.7,-122.0,148.0,60.18864,191.80198122021577,207.57158421367728,0.27451269458802585,68.19801877978423,1931.37,True
7500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-152.0,150.0,60.056999999999995,213.55093069335942,203.74484216163484,4.101254746630474,46.44906930664058,2394.2099999999996,True
7750.0,60.0,psi_100pct,1.0,0.055,1.0,-114.0,122.0,60.28752000000001,166.97305171793442,206.19352228147534,1.6525746267899706,93.02694828206558,1463.7,True
7750.0,60.0,psi_85pct,0.85,0.04675,0.85,-118.0,134.0,60.356280000000005,178.54971296532514,206.30855332402942,1.537543584235891,81.45028703467486,1673.6999999999998,True
7750.0,60.0,psi_70pct,0.7,0.0385,0.7,-134.0,142.0,60.20231999999999,195.2434377898525,204.9166777835495,2.929419124715821,64.75656221014751,2001.2999999999997,True
7750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-156.0,148.0,60.10872,215.0348808914498,207.61099171417192,0.2351051940933928,44.9651191085502,2427.6000000000004,True
8000.0,60.0,psi_100pct,1.0,0.055,1.0,-122.0,120.0,60.6816,171.12568480505783,207.82506071953787,0.021036188727435956,88.87431519494217,1537.4099999999996,True
8000.0,60.0,psi_85pct,0.85,0.04675,0.85,-126.0,130.0,60.0522,181.0414317221337,205.84103375751735,2.005063150747958,78.9585682778663,1720.7399999999996,True
8000.0,60.0,psi_70pct,0.7,0.0385,0.7,-142.0,138.0,60.09624,198.01010075246163,204.94262509543788,2.9034718128274335,61.989899247538375,2058.4200000000005,True
8000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-168.0,142.0,60.12564,219.97272558205938,205.79639220427072,2.0497047039945926,40.02727441794062,2540.3700000000003,True
8250.0,60.0,psi_100pct,1.0,0.055,1.0,-132.0,116.0,60.329280000000004,175.72706109191037,206.08616619707826,1.759930711187053,84.27293890808963,1621.2,True
8250.0,60.0,psi_85pct,0.85,0.04675,0.85,-134.0,128.0,60.602880000000006,185.31055015837603,207.6436261097865,0.20247079847879945,74.68944984162397,1802.8500000000001,True
8250.0,60.0,psi_70pct,0.7,0.0385,0.7,-148.0,136.0,60.40032,200.9975124224178,207.67345233185955,0.1726445764057587,59.0024875775822,2120.9999999999995,True
8250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-176.0,138.0,60.02172,223.6515146382872,206.4554114528446,1.3906854554207086,36.34848536171279,2626.05,True
8500.0,60.0,psi_100pct,1.0,0.055,1.0,-138.0,114.0,60.274080000000005,178.99720668211557,207.6923364548662,0.1537604533991157,81.00279331788443,1682.0999999999997,True
8500.0,60.0,psi_85pct,0.85,0.04675,0.85,-142.0,124.0,60.137519999999995,188.52055590836773,206.44075881877149,1.4053380894938243,71.47944409163227,1865.8500000000001,True
8500.0,60.0,psi_70pct,0.7,0.0385,0.7,-156.0,132.0,60.14448,204.35263639111682,207.0983458794405,0.7477510288248084,55.64736360888318,2192.4,True
8500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-186.0,134.0,60.211560000000006,229.24222996647018,207.00540343055943,0.8406934777058837,30.757770033529823,2758.9799999999996,True
8750.0,60.0,psi_100pct,1.0,0.055,1.0,-148.0,112.0,60.82944,185.6017241299229,207.78172259372033,0.06437431454497755,74.3982758700771,1808.5200000000002,True
8750.0,60.0,psi_85pct,0.85,0.04675,0.85,-150.0,122.0,60.57300000000001,193.34942461771124,207.71707148522145,0.12902542304385634,66.65057538228876,1962.66,True
8750.0,60.0,psi_70pct,0.7,0.0385,0.7,-166.0,128.0,60.165119999999995,209.61870145576228,206.03332936930127,1.8127675389640387,50.38129854423772,2306.85,True
8750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-196.0,130.0,60.28620000000001,235.1935373261774,207.44472068701583,0.40137622124947825,24.806462673822608,2904.09,True
9000.0,60.0,psi_100pct,1.0,0.055,1.0,-158.0,108.0,60.212160000000004,191.38442987871298,204.84386206524385,3.002234843021455,68.61557012128702,1922.97,True
9000.0,60.0,psi_85pct,0.85,0.04675,0.85,-160.0,118.0,60.286199999999994,198.80643852752857,205.39510170562085,2.4509952026444637,61.19356147247143,2075.0099999999998,True
9000.0,60.0,psi_70pct,0.7,0.0385,0.7,-176.0,124.0,60.07055999999999,215.29514625276622,204.71461821209525,3.1314786961700634,44.704853747233784,2433.4799999999996,True
9000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-206.0,126.0,60.245639999999995,241.4787775354182,207.81213875884063,0.03395814942467723,18.521222464581797,3061.379999999999,True
9250.0,60.0,psi_100pct,1.0,0.055,1.0,-164.0,106.0,60.01296,195.27416623813812,205.5773310141576,2.268765894107702,64.72583376186188,2001.9300000000003,True
9250.0,60.0,psi_85pct,0.85,0.04675,0.85,-166.0,116.0,60.266639999999995,202.51419703319567,206.59621538614934,1.2498815221159703,57.48580296680433,2153.13,True
9250.0,60.0,psi_70pct,0.7,0.0385,0.7,-182.0,122.0,60.15576000000001,219.10727965998757,206.61390509655845,1.2321918117068549,40.89272034001243,2520.419999999999,True
9250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,-222.0,120.0,60.1416,252.3568901377571,205.78373455542584,2.0623623528394717,7.643109862242909,3343.41,True
9500.0,60.0,psi_100pct,1.0,0.055,1.0,-172.0,104.0,60.078720000000004,200.9975124224178,205.43350057498793,2.412596333277378,59.0024875775822,2120.9999999999995,True
9500.0,60.0,psi_85pct,0.85,0.04675,0.85,-172.0,114.0,60.21252000000001,206.3492185592182,207.60023581654423,0.24586109172108195,53.6507814407818,2235.4500000000003,True
9500.0,60.0,psi_70pct,0.7,0.0385,0.7,-194.0,118.0,60.22248,227.06827167175956,204.83256900744544,3.0135279008198665,32.93172832824044,2706.8999999999996,True
9500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
9750.0,60.0,psi_100pct,1.0,0.055,1.0,-180.0,102.0,60.098400000000005,206.8912757948,205.05320060750762,2.7928963007576897,53.10872420519999,2247.21,True
9750.0,60.0,psi_85pct,0.85,0.04675,0.85,-182.0,112.0,60.76896000000001,213.70072531463248,207.66323388691015,0.18286302135516053,46.29927468536752,2397.5699999999997,True
9750.0,60.0,psi_70pct,0.7,0.0385,0.7,-200.0,116.0,60.20400000000001,231.2055362658948,206.46964517243225,1.376451735833058,28.794463734105193,2806.4399999999996,True
9750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
10000.0,60.0,psi_100pct,1.0,0.055,1.0,-188.0,100.0,60.072,212.94130646729863,204.44663222945732,3.3994646788079876,47.05869353270137,2380.5599999999995,True
10000.0,60.0,psi_85pct,0.85,0.04675,0.85,-192.0,108.0,60.15384,220.29071700822982,204.22467707712715,3.621419831138155,39.70928299177018,2547.72,True
10000.0,60.0,psi_70pct,0.7,0.0385,0.7,-212.0,112.0,60.06336000000001,239.76655313033135,204.5305224461005,3.315574462164818,20.233446869668654,3018.1200000000003,True
10000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
10250.0,60.0,psi_100pct,1.0,0.055,1.0,-194.0,100.0,60.93600000000001,218.25672956406177,207.51258423405298,0.33351267421232933,41.74327043593823,2500.89,True
10250.0,60.0,psi_85pct,0.85,0.04675,0.85,-200.0,106.0,60.260999999999996,226.35370551417972,204.32523121065873,3.520865697606581,33.64629448582028,2689.8899999999994,True
10250.0,60.0,psi_70pct,0.7,0.0385,0.7,-220.0,110.0,60.257999999999996,245.96747752497686,206.0620088379404,1.7840880703249127,14.032522475023143,3176.25,True
10250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
10500.0,60.0,psi_100pct,1.0,0.055,1.0,-198.0,98.0,60.28175999999999,220.92532675091826,207.78776764402562,0.05832926423968843,39.07467324908174,2562.42,True
10500.0,60.0,psi_85pct,0.85,0.04675,0.85,-206.0,104.0,60.02256,230.7639486574972,204.60223833162036,3.2438585766449535,29.236051342502805,2795.7299999999996,True
10500.0,60.0,psi_70pct,0.7,0.0385,0.7,-226.0,108.0,60.09552000000001,250.4795400826183,207.4950057098909,0.35109119837440517,9.520459917381686,3293.85,True
10500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
10750.0,60.0,psi_100pct,1.0,0.055,1.0,-206.0,96.0,60.15744000000001,227.27076362788065,206.6363678148025,1.209729093462812,32.729236372119345,2711.7300000000005,True
10750.0,60.0,psi_85pct,0.85,0.04675,0.85,-214.0,102.0,60.04332,237.06539182259397,204.4735609682137,3.3725359400516197,22.934608177406034,2950.5000000000005,True
10750.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
10750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
11000.0,60.0,psi_100pct,1.0,0.055,1.0,-216.0,94.0,60.257760000000005,235.5674001214939,204.73300537803308,3.113091530232225,24.432599878506096,2913.33,True
11000.0,60.0,psi_85pct,0.85,0.04675,0.85,-222.0,100.0,60.018,243.48305895893455,204.2757535128157,3.570343395449612,16.51694104106545,3112.41,True
11000.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
11000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
11250.0,60.0,psi_100pct,1.0,0.055,1.0,-222.0,94.0,61.069919999999996,241.0808992848666,207.52023380934608,0.3258630989192284,18.919100715133396,3051.3,True
11250.0,60.0,psi_85pct,0.85,0.04675,0.85,-232.0,98.0,60.228840000000005,251.8491612056709,203.87037545154772,3.9757214567175936,8.150838794329104,3329.9700000000003,True
11250.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
11250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
11500.0,60.0,psi_100pct,1.0,0.055,1.0,-224.0,92.0,60.03552,242.15697388264496,207.58603924613962,0.26005766212568915,17.843026117355038,3078.6,True
11500.0,60.0,psi_85pct,0.85,0.04675,0.85,-238.0,98.0,61.075559999999996,257.3868683519033,207.79844264038212,0.04765426788318905,2.6131316480967257,3478.0199999999995,True
11500.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
11500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
11750.0,60.0,psi_100pct,1.0,0.055,1.0,-234.0,90.0,60.0264,250.71098898931416,205.31748974320215,2.528607165063164,9.28901101068584,3299.9400000000005,True
11750.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
11750.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
11750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
12000.0,60.0,psi_100pct,1.0,0.055,1.0,-242.0,90.0,61.063199999999995,258.1937257177254,207.53460525083045,0.31149165743485696,1.8062742822746145,3499.86,True
12000.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
12000.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
12000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
12250.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
12250.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
12250.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
12250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
12500.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
12500.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
12500.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
12500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
12750.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
12750.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
12750.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
12750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
13000.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
13000.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
13000.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
13000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
13250.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
13250.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
13250.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
13250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
13500.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
13500.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
13500.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
13500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
13750.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
13750.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
13750.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
13750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
14000.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
14000.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
14000.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
14000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
14250.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
14250.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
14250.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
14250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
14500.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
14500.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
14500.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
14500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
14750.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
14750.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
14750.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
14750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
15000.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
15000.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
15000.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
15000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
15250.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
15250.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
15250.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
15250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
15500.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
15500.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
15500.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
15500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
15750.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
15750.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
15750.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
15750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
16000.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
16000.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
16000.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
16000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
16250.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
16250.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
16250.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
16250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
16500.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
16500.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
16500.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
16500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
16750.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
16750.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
16750.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
16750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
17000.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
17000.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
17000.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
17000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
17250.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
17250.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
17250.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
17250.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
17500.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
17500.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
17500.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
17500.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
17750.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
17750.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
17750.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
17750.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
18000.0,60.0,psi_100pct,1.0,0.055,1.0,,,,,,,,,False
18000.0,60.0,psi_85pct,0.85,0.04675,0.85,,,,,,,,,False
18000.0,60.0,psi_70pct,0.7,0.0385,0.7,,,,,,,,,False
18000.0,60.0,psi_55pct,0.55,0.030250000000000003,0.55,,,,,,,,,False
0.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,3.875370949986595,203.9707259582787,149.27511571466874,643.6500000000001,True
0.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,4.351838691863475,203.49425821640185,135.66175166104358,811.6499999999997,True
0.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,4.883973791903475,202.96212311636182,120.45789165990072,1022.2800000000002,True
0.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,5.494442646893314,202.351654261372,103.01592437447675,1293.81,True
250.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,10.500421439623281,197.345675468642,149.27511571466874,643.6500000000001,True
250.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,10.35680201773857,197.48929489052674,135.66175166104358,811.6499999999997,True
250.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,10.513644273252869,197.33245263501243,120.45789165990072,1022.2800000000002,True
250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,10.682280824277765,197.16381608398754,103.01592437447675,1293.81,True
500.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,17.26889917371551,190.5771977345498,149.27511571466874,643.6500000000001,True
500.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,16.558796097314538,191.28730081095077,135.66175166104358,811.6499999999997,True
500.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,16.512821905158436,191.33327500310688,120.45789165990072,1022.2800000000002,True
500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,16.36984223814896,191.47625467011636,103.01592437447675,1293.81,True
750.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,24.060062027907495,183.78603488035782,149.27511571466874,643.6500000000001,True
750.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,22.797579706482356,185.04851720178294,135.66175166104358,811.6499999999997,True
750.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,22.588999847291433,185.25709706097388,120.45789165990072,1022.2800000000002,True
750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,22.175904353136538,185.67019255512878,103.01592437447675,1293.81,True
1000.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,30.858936610876786,176.98716029738853,149.27511571466874,643.6500000000001,True
1000.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,29.049459287180625,178.7966376210847,135.66175166104358,811.6499999999997,True
1000.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,28.69330229152544,179.15279461673987,120.45789165990072,1022.2800000000002,True
1000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,28.02691778525521,179.8191791230101,103.01592437447675,1293.81,True
1250.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,37.661346637819776,170.18475027044553,149.27511571466874,643.6500000000001,True
1250.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,35.30747883104775,172.53861807721756,135.66175166104358,811.6499999999997,True
1250.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,34.810936990366415,173.0351599178989,120.45789165990072,1022.2800000000002,True
1250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,33.89961496666107,173.94648194160425,103.01592437447675,1293.81,True
1500.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,44.46566956930344,163.38042733896188,149.27511571466874,643.6500000000001,True
1500.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,41.568865392928124,166.27723151533718,135.66175166104358,811.6499999999997,True
1500.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,40.93592709789454,166.91016981037077,120.45789165990072,1022.2800000000002,True
1500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,39.784394640596304,168.061702267669,103.01592437447675,1293.81,True
1750.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,51.271143811811804,156.5749530964535,149.27511571466874,643.6500000000001,True
1750.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,47.83229673378689,160.01380017447843,135.66175166104358,811.6499999999997,True
1750.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,47.06540105049023,160.78069585777507,120.45789165990072,1022.2800000000002,True
1750.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,45.67658707296294,162.16950983530236,103.01592437447675,1293.81,True
2000.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,58.077364636741656,149.76873227152365,149.27511571466874,643.6500000000001,True
2000.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,54.09706261642933,153.74903429183598,135.66175166104358,811.6499999999997,True
2000.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,53.19780897917989,154.64828792908543,120.45789165990072,1022.2800000000002,True
2000.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,51.573651645328,156.2724452629373,103.01592437447675,1293.81,True
2250.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,64.88409709920579,142.96199980905953,149.27511571466874,643.6500000000001,True
2250.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,60.36274752482597,147.48334938343933,135.66175166104358,811.6499999999997,True
2250.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,59.33224114922352,148.5138557590418,120.45789165990072,1022.2800000000002,True
2250.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,57.474088675835,150.37200823243032,103.01592437447675,1293.81,True
2500.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,71.69119546682026,136.15490144144505,149.27511571466874,643.6500000000001,True
2500.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,66.62909218869083,141.21700471957448,135.66175166104358,811.6499999999997,True
2500.0,40.0,psi_70pct,0.7,0.0385,0.7,-64.0,124.0,40.071839999999995,139.54210834009928,65.468128542493,142.3779683657723,120.45789165990072,1022.2800000000002,True
2500.0,40.0,psi_55pct,0.55,0.030250000000000003,0.55,-88.0,130.0,40.0686,156.98407562552325,63.376956237155035,144.46914067111027,103.01592437447675,1293.81,True
2750.0,40.0,psi_100pct,1.0,0.055,1.0,-38.0,104.0,40.01088,110.72488428533127,78.4985645499142,129.3475323583511,149.27511571466874,643.6500000000001,True
2750.0,40.0,psi_85pct,0.85,0.04675,0.85,-54.0,112.0,40.12512,124.33824833895642,72.89592646475803,134.95017044350726,135.66175166104358,811.6499999999997,True
